                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.55011,                 0.3457,                0.85936,                 0.9751,                0.92269,                0.96568,                0.78559,                0.52224,                0.27301,                0.79922,             0.00052359,             0.00052359,             0.00052359
                    322,                0.54304,                0.33985,                0.86021,                0.97063,                0.91545,                 0.9628,                 0.7835,                0.52828,                0.27718,                0.79861,             0.00052076,             0.00052076,             0.00052076
                    323,                0.54377,                0.34085,                0.86451,                0.96231,                0.91555,                0.95942,                0.77272,                0.53906,                0.27666,                0.79934,             0.00051793,             0.00051793,             0.00051793
                    324,                0.54584,                0.35625,                0.85635,                0.96395,                0.92635,                0.96668,                0.77836,                0.53279,                0.27648,                 0.7988,              0.0005151,              0.0005151,              0.0005151
                    325,                0.55064,                0.34937,                0.86568,                0.96997,                0.91671,                0.96305,                0.77722,                0.53703,                0.27652,                0.79858,             0.00051227,             0.00051227,             0.00051227
                    326,                0.52817,                  0.334,                0.85897,                0.96066,                0.92114,                0.96235,                0.77529,                0.54389,                0.28009,                0.79922,             0.00050944,             0.00050944,             0.00050944
                    327,                0.51735,                0.32369,                0.84616,                 0.9762,                0.92414,                0.96433,                0.77722,                0.54077,                0.27832,                0.79896,             0.00050661,             0.00050661,             0.00050661
                    328,                0.51957,                 0.3281,                0.84309,                0.97434,                0.92239,                0.96347,                0.77885,                0.53987,                0.27767,                0.79904,             0.00050378,             0.00050378,             0.00050378
                    329,                0.54742,                0.34993,                0.86342,                0.97046,                0.92859,                0.96485,                0.77668,                0.53682,                 0.2773,                0.79932,             0.00050095,             0.00050095,             0.00050095
                    330,                 0.5418,                0.32303,                0.85557,                0.97279,                0.93098,                0.96884,                0.78297,                0.52737,                0.27482,                0.79816,             0.00049812,             0.00049812,             0.00049812
                    331,                0.52071,                0.32443,                0.86798,                0.96065,                0.92156,                0.96535,                 0.7807,                0.53153,                0.27403,                0.79882,             0.00049529,             0.00049529,             0.00049529
                    332,                0.53368,                0.33697,                0.85947,                0.97325,                0.91577,                0.96404,                 0.7757,                0.54146,                0.28157,                0.79877,             0.00049246,             0.00049246,             0.00049246
                    333,                0.51404,                0.33081,                0.86025,                0.97209,                0.92256,                0.96394,                0.77476,                0.53288,                0.27765,                0.79974,             0.00048963,             0.00048963,             0.00048963
                    334,                0.54748,                0.34054,                0.86092,                0.96664,                 0.9146,                0.96219,                0.77386,                0.53713,                0.28311,                0.79978,              0.0004868,              0.0004868,              0.0004868
                    335,                0.54291,                 0.3417,                0.86012,                0.96664,                0.91917,                 0.9629,                0.77728,                0.53286,                0.28035,                0.79875,             0.00048397,             0.00048397,             0.00048397
                    336,                0.53853,                0.33654,                0.86297,                0.97625,                0.91054,                0.96084,                0.78149,                0.53243,                0.27492,                0.79905,             0.00048114,             0.00048114,             0.00048114
                    337,                0.54359,                0.33735,                0.85714,                0.96473,                0.92586,                0.96334,                0.78404,                0.50937,                0.27274,                0.79662,             0.00047831,             0.00047831,             0.00047831
                    338,                0.54068,                0.33223,                0.86147,                0.97512,                0.92309,                0.96351,                0.77709,                0.52701,                0.27436,                0.79819,             0.00047549,             0.00047549,             0.00047549
                    339,                0.54061,                0.33681,                0.87074,                0.96675,                0.92494,                0.96426,                0.77681,                0.53236,                0.27599,                0.79813,             0.00047266,             0.00047266,             0.00047266
                    340,                0.52649,                0.33436,                0.85797,                0.97774,                0.92284,                 0.9655,                0.78294,                0.52309,                0.27367,                0.79715,             0.00046983,             0.00046983,             0.00046983
                    341,                0.53995,                0.32806,                0.86105,                0.97421,                0.92062,                0.96476,                0.77976,                0.52464,                0.27337,                 0.7965,               0.000467,               0.000467,               0.000467
                    342,                0.53105,                0.32171,                0.85304,                0.97431,                0.92355,                0.96608,                0.78521,                0.51494,                0.27375,                0.79576,             0.00046417,             0.00046417,             0.00046417
                    343,                0.53598,                 0.3386,                0.86326,                0.97762,                0.92636,                0.96564,                0.78981,                 0.5146,                0.27185,                0.79668,             0.00046134,             0.00046134,             0.00046134
                    344,                0.52432,                0.32459,                0.86585,                0.97986,                0.92698,                0.96416,                0.78639,                0.52204,                0.27342,                0.79823,             0.00045851,             0.00045851,             0.00045851
                    345,                0.53145,                 0.3196,                0.85463,                0.97642,                 0.9272,                0.96644,                 0.7849,                0.52049,                0.27281,                0.79836,             0.00045568,             0.00045568,             0.00045568
                    346,                0.53652,                0.33998,                0.85619,                0.98028,                0.92618,                0.96537,                0.77813,                0.52486,                0.27271,                 0.7997,             0.00045285,             0.00045285,             0.00045285
                    347,                0.54892,                 0.3406,                0.86931,                0.98158,                 0.9211,                0.96567,                0.78165,                0.52125,                0.27234,                0.79824,             0.00045002,             0.00045002,             0.00045002
                    348,                0.51545,                0.31392,                0.85574,                 0.9734,                0.93074,                0.96657,                0.78786,                0.51623,                0.27379,                0.79711,             0.00044719,             0.00044719,             0.00044719
                    349,                 0.5299,                0.33458,                 0.8673,                 0.9741,                0.92892,                0.97005,                0.78519,                0.52753,                0.27382,                0.79776,             0.00044436,             0.00044436,             0.00044436
                    350,                0.52726,                0.33348,                0.86341,                0.97262,                0.92853,                0.96721,                0.78314,                0.52094,                0.27149,                0.79707,             0.00044153,             0.00044153,             0.00044153
                    351,                0.50886,                0.31492,                0.85191,                0.96903,                0.92705,                0.96695,                0.78093,                0.53187,                0.27311,                0.79792,              0.0004387,              0.0004387,              0.0004387
                    352,                0.53571,                0.33256,                0.85359,                0.97532,                0.92307,                0.96536,                0.77872,                0.53048,                0.27291,                0.79794,             0.00043587,             0.00043587,             0.00043587
                    353,                0.53091,                0.33095,                 0.8605,                0.98446,                0.91683,                0.96676,                0.77862,                0.52731,                0.27273,                0.79733,             0.00043304,             0.00043304,             0.00043304
                    354,                0.52394,                0.32567,                0.86066,                0.98378,                0.92523,                0.96567,                0.78282,                 0.5181,                0.26895,                0.79641,             0.00043021,             0.00043021,             0.00043021
                    355,                0.54011,                0.34058,                0.87194,                0.97386,                0.92688,                 0.9632,                0.78171,                0.52219,                0.26967,                0.79669,             0.00042739,             0.00042739,             0.00042739
                    356,                0.53367,                0.33776,                0.86688,                0.97353,                0.92322,                0.95998,                0.77504,                0.52948,                 0.2735,                0.79725,             0.00042456,             0.00042456,             0.00042456
                    357,                0.51645,                0.34082,                0.85543,                0.98432,                0.91883,                0.96182,                0.78044,                0.51935,                0.27273,                0.79657,             0.00042173,             0.00042173,             0.00042173
                    358,                0.51757,                0.31256,                0.85905,                0.98101,                0.92352,                  0.963,                0.78429,                 0.5176,                0.27079,                0.79669,              0.0004189,              0.0004189,              0.0004189
                    359,                0.52584,                0.33336,                 0.8546,                0.98431,                0.92254,                0.96328,                0.78535,                 0.5172,                0.27059,                0.79653,             0.00041607,             0.00041607,             0.00041607
                    360,                0.52198,                0.32615,                 0.8611,                0.98357,                0.92003,                0.96251,                0.78456,                0.52201,                0.27175,                0.79746,             0.00041324,             0.00041324,             0.00041324
                    361,                 0.4989,                 0.3148,                0.85882,                0.97879,                  0.925,                0.96479,                0.78427,                0.51968,                0.27208,                0.79708,             0.00041041,             0.00041041,             0.00041041
                    362,                 0.5287,                0.32771,                0.85425,                0.97573,                0.92563,                0.96357,                0.78024,                0.52957,                0.27294,                0.79777,             0.00040758,             0.00040758,             0.00040758
                    363,                0.50904,                0.31974,                0.86017,                0.97767,                0.92034,                 0.9644,                0.78709,                0.51993,                0.27145,                0.79536,             0.00040475,             0.00040475,             0.00040475
                    364,                0.51032,                0.31817,                 0.8521,                0.97193,                0.92549,                0.96321,                0.79196,                0.50979,                0.26763,                0.79507,             0.00040192,             0.00040192,             0.00040192
                    365,                 0.5121,                0.33033,                0.85392,                0.98644,                0.91881,                0.96632,                0.78858,                0.51066,                0.26827,                0.79434,             0.00039909,             0.00039909,             0.00039909
                    366,                0.52515,                0.32248,                0.86737,                0.97874,                 0.9229,                0.96576,                0.78945,                0.51224,                 0.2691,                0.79532,             0.00039626,             0.00039626,             0.00039626
                    367,                0.50834,                0.31902,                0.85617,                0.97693,                 0.9173,                0.96333,                0.78784,                0.52115,                0.26942,                0.79628,             0.00039343,             0.00039343,             0.00039343
                    368,                0.51146,                 0.3194,                0.86207,                0.97744,                0.92288,                0.96442,                0.79257,                0.50772,                0.26578,                0.79496,              0.0003906,              0.0003906,              0.0003906
                    369,                0.50251,                  0.307,                0.85109,                0.98136,                0.91809,                0.96323,                0.79193,                0.51626,                0.26887,                 0.7956,             0.00038777,             0.00038777,             0.00038777
                    370,                0.51051,                  0.317,                0.86778,                0.97681,                0.91422,                0.96358,                0.78227,                0.52394,                0.26992,                0.79688,             0.00038494,             0.00038494,             0.00038494
                    371,                0.51981,                0.32944,                0.85763,                0.97729,                0.91978,                 0.9642,                0.78674,                0.51425,                0.26847,                 0.7958,             0.00038211,             0.00038211,             0.00038211
                    372,                0.50879,                0.30845,                0.86186,                0.97604,                0.92388,                0.96597,                0.78792,                 0.5117,                  0.266,                0.79624,             0.00037929,             0.00037929,             0.00037929
                    373,                0.51593,                0.31691,                0.86594,                0.97016,                0.92732,                0.96509,                0.78555,                0.51601,                0.26531,                0.79632,             0.00037646,             0.00037646,             0.00037646
                    374,                0.52451,                0.32966,                0.85047,                0.97352,                0.92935,                0.96482,                0.78751,                 0.5095,                0.26557,                0.79502,             0.00037363,             0.00037363,             0.00037363
                    375,                0.51944,                0.32204,                0.84683,                0.97246,                0.92392,                0.96273,                0.78887,                0.51544,                0.26402,                0.79532,              0.0003708,              0.0003708,              0.0003708
                    376,                0.53125,                0.32514,                0.85918,                0.97629,                0.92012,                0.96358,                0.78466,                0.51601,                0.26467,                0.79566,             0.00036797,             0.00036797,             0.00036797
                    377,                0.52345,                0.32106,                0.85577,                 0.9807,                0.91535,                0.96282,                0.78611,                0.51068,                0.26351,                0.79496,             0.00036514,             0.00036514,             0.00036514
                    378,                0.49435,                0.30159,                0.85126,                0.97224,                0.91609,                0.96102,                0.78274,                0.51725,                0.26695,                0.79584,             0.00036231,             0.00036231,             0.00036231
                    379,                 0.5345,                0.32383,                0.86405,                0.98022,                0.91572,                0.96239,                0.78401,                0.51813,                0.26823,                0.79617,             0.00035948,             0.00035948,             0.00035948
                    380,                0.52122,                0.32178,                0.86143,                0.97745,                0.92193,                0.96351,                0.78355,                0.52583,                0.26788,                0.79639,             0.00035665,             0.00035665,             0.00035665
                    381,                0.51425,                 0.3111,                0.85099,                0.97416,                0.92522,                0.96383,                0.77876,                0.53432,                0.26901,                 0.7979,             0.00035382,             0.00035382,             0.00035382
                    382,                0.52296,                0.32597,                0.86366,                0.97235,                0.92204,                0.96666,                0.78399,                0.52384,                0.26653,                0.79648,             0.00035099,             0.00035099,             0.00035099
                    383,                0.50138,                0.30581,                0.84721,                0.97067,                0.93137,                0.96696,                0.78962,                0.51508,                0.26375,                0.79569,             0.00034816,             0.00034816,             0.00034816
                    384,                0.50947,                0.30999,                0.85541,                0.98471,                0.91475,                0.96811,                0.78643,                0.51741,                 0.2632,                0.79506,             0.00034533,             0.00034533,             0.00034533
                    385,                 0.5155,                0.31361,                0.85909,                0.98024,                0.92362,                0.96715,                0.78325,                0.51776,                0.26527,                0.79529,              0.0003425,              0.0003425,              0.0003425
                    386,                0.50877,                0.31926,                0.86608,                0.97042,                0.92489,                0.96742,                0.78818,                0.51293,                0.26573,                 0.7953,             0.00033967,             0.00033967,             0.00033967
                    387,                0.51345,                0.32024,                0.85768,                0.98555,                0.92195,                0.96577,                0.78967,                0.50989,                0.26464,                0.79498,             0.00033684,             0.00033684,             0.00033684
                    388,                0.50691,                0.31951,                0.85398,                0.98391,                0.92075,                0.96733,                0.79045,                0.50971,                0.26222,                0.79434,             0.00033401,             0.00033401,             0.00033401
                    389,                0.48602,                0.30502,                0.84593,                0.96447,                0.93424,                0.96925,                0.79008,                0.50487,                  0.262,                 0.7936,             0.00033119,             0.00033119,             0.00033119
                    390,                0.50247,                0.31664,                0.85069,                0.96912,                0.92826,                0.96855,                0.79353,                0.50194,                0.26218,                0.79393,             0.00032836,             0.00032836,             0.00032836
                    391,                0.50353,                0.31486,                0.85976,                0.97105,                0.92518,                0.96583,                 0.7915,                0.50434,                 0.2619,                0.79508,             0.00032553,             0.00032553,             0.00032553
                    392,                0.51281,                0.31072,                0.86002,                0.98058,                0.91941,                0.96663,                0.78998,                0.51259,                 0.2628,                0.79548,              0.0003227,              0.0003227,              0.0003227
                    393,                0.51925,                0.31365,                0.86208,                0.97935,                0.91811,                0.96471,                0.78953,                0.50942,                0.26374,                0.79531,             0.00031987,             0.00031987,             0.00031987
                    394,                0.51475,                0.31714,                0.84964,                0.97041,                 0.9274,                0.96675,                0.78882,                0.51595,                0.26651,                0.79542,             0.00031704,             0.00031704,             0.00031704
                    395,                0.51446,                0.31626,                0.86238,                0.96733,                0.93115,                0.96658,                0.79046,                0.50826,                0.26551,                0.79528,             0.00031421,             0.00031421,             0.00031421
                    396,                0.49795,                0.30577,                0.85114,                0.96357,                0.93385,                0.96609,                0.78941,                0.50684,                0.26364,                 0.7949,             0.00031138,             0.00031138,             0.00031138
                    397,                0.50849,                0.31968,                0.85198,                0.96959,                0.93341,                0.96528,                0.78974,                0.51279,                0.26552,                0.79552,             0.00030855,             0.00030855,             0.00030855
                    398,                0.51056,                0.31409,                0.86098,                0.96756,                0.93468,                 0.9672,                0.78969,                0.51164,                0.26523,                0.79495,             0.00030572,             0.00030572,             0.00030572
                    399,                 0.5067,                0.32886,                0.86248,                0.96903,                0.93605,                0.96671,                 0.7945,                0.50836,                0.26036,                0.79472,             0.00030289,             0.00030289,             0.00030289
                    400,                0.50538,                0.31989,                0.85215,                 0.9683,                  0.938,                0.96726,                0.79306,                0.50913,                0.26071,                0.79414,             0.00030006,             0.00030006,             0.00030006
                    401,                0.49236,                0.30376,                0.84751,                0.97182,                  0.932,                0.96661,                0.79192,                0.51183,                0.26059,                0.79405,             0.00029723,             0.00029723,             0.00029723
                    402,                0.50696,                0.31165,                0.87663,                0.97554,                0.92822,                0.96555,                0.78911,                0.51455,                0.26364,                0.79498,              0.0002944,              0.0002944,              0.0002944
                    403,                0.50073,                0.31046,                0.85403,                0.97219,                0.92698,                 0.9645,                0.78886,                0.51594,                0.26526,                0.79479,             0.00029157,             0.00029157,             0.00029157
                    404,                0.50172,                0.32485,                0.84932,                0.96937,                0.92175,                0.96248,                0.78498,                0.52167,                0.26607,                0.79454,             0.00028874,             0.00028874,             0.00028874
                    405,                0.49828,                0.30532,                0.84757,                0.96855,                0.92635,                0.96521,                 0.7858,                0.51808,                0.26571,                0.79479,             0.00028591,             0.00028591,             0.00028591
                    406,                0.51052,                0.30563,                0.85665,                0.97518,                0.92056,                0.96532,                0.78553,                0.51746,                0.26537,                0.79438,             0.00028308,             0.00028308,             0.00028308
                    407,                0.49283,                0.31023,                0.85347,                  0.981,                0.92322,                0.96655,                0.78861,                0.51432,                0.26547,                0.79478,             0.00028026,             0.00028026,             0.00028026
                    408,                0.49727,                0.31881,                 0.8557,                0.96541,                0.93451,                0.96749,                0.79401,                0.50406,                0.26147,                0.79287,             0.00027743,             0.00027743,             0.00027743
                    409,                0.51248,                 0.3141,                0.85076,                0.96706,                0.93441,                 0.9677,                0.78953,                0.50794,                0.26118,                0.79307,              0.0002746,              0.0002746,              0.0002746
                    410,                0.48598,                0.29518,                0.84634,                 0.9685,                0.93353,                0.96735,                0.79211,                0.51274,                0.26327,                0.79331,             0.00027177,             0.00027177,             0.00027177
                    411,                 0.5152,                0.30834,                0.85228,                0.96711,                0.93246,                0.96621,                0.78922,                0.51913,                0.26518,                0.79385,             0.00026894,             0.00026894,             0.00026894
                    412,                0.49444,                0.30859,                0.84497,                0.96343,                0.92888,                0.96556,                0.78702,                0.51982,                0.26532,                0.79426,             0.00026611,             0.00026611,             0.00026611
                    413,                0.50571,                0.31839,                0.86364,                0.96611,                0.93148,                0.96522,                0.78992,                 0.5147,                0.26375,                0.79352,             0.00026328,             0.00026328,             0.00026328
                    414,                0.48938,                0.31366,                0.85025,                0.96787,                 0.9256,                0.96613,                0.79412,                  0.501,                0.26186,                0.79303,             0.00026045,             0.00026045,             0.00026045
                    415,                0.49331,                0.30637,                0.85382,                0.97164,                0.92851,                0.96594,                0.78949,                0.50882,                0.26476,                 0.7934,             0.00025762,             0.00025762,             0.00025762
                    416,                0.50004,                0.30329,                0.85646,                 0.9709,                0.92556,                0.96521,                0.79281,                0.50904,                0.26467,                0.79343,             0.00025479,             0.00025479,             0.00025479
                    417,                0.50315,                0.30718,                0.86089,                0.97096,                0.92787,                0.96572,                0.78696,                 0.5184,                0.26827,                0.79408,             0.00025196,             0.00025196,             0.00025196
                    418,                0.51643,                0.30828,                0.85082,                0.97036,                0.92503,                0.96661,                0.78893,                0.51107,                 0.2667,                0.79277,             0.00024913,             0.00024913,             0.00024913
                    419,                0.49209,                0.29356,                0.84444,                0.96514,                0.92951,                0.96586,                0.79128,                0.51034,                0.26521,                0.79346,              0.0002463,              0.0002463,              0.0002463
                    420,                0.50062,                0.30792,                0.84979,                0.96655,                0.93086,                0.96583,                0.78749,                0.51075,                0.26536,                0.79338,             0.00024347,             0.00024347,             0.00024347
                    421,                0.52177,                  0.323,                0.87088,                0.97181,                0.93041,                0.96616,                0.78917,                0.51632,                0.26354,                 0.7941,             0.00024064,             0.00024064,             0.00024064
                    422,                0.48503,                0.31307,                0.85162,                  0.969,                0.92551,                0.96601,                0.79097,                0.51526,                0.26326,                0.79392,             0.00023781,             0.00023781,             0.00023781
                    423,                0.49145,                0.29877,                0.85069,                 0.9735,                0.92548,                0.96585,                 0.7911,                 0.5151,                0.26355,                0.79411,             0.00023498,             0.00023498,             0.00023498
                    424,                0.47731,                0.30219,                0.84632,                0.96836,                0.92936,                0.96519,                 0.7906,                0.51402,                0.26352,                0.79443,             0.00023216,             0.00023216,             0.00023216
                    425,                0.50093,                0.30438,                0.85271,                0.97005,                 0.9327,                0.96671,                 0.7924,                0.51515,                0.26411,                0.79497,             0.00022933,             0.00022933,             0.00022933
                    426,                0.49215,                0.29681,                0.85026,                0.97528,                 0.9336,                0.96807,                0.79555,                0.50991,                0.26248,                0.79425,              0.0002265,              0.0002265,              0.0002265
                    427,                0.48317,                0.30077,                0.84542,                0.97564,                0.93349,                  0.968,                0.79145,                 0.5141,                0.26442,                0.79455,             0.00022367,             0.00022367,             0.00022367
                    428,                 0.4948,                0.30744,                0.85657,                0.97402,                 0.9336,                0.96813,                0.79207,                0.51126,                 0.2624,                0.79415,             0.00022084,             0.00022084,             0.00022084
                    429,                0.49414,                 0.3093,                0.86459,                0.97278,                0.93476,                0.96829,                0.78909,                0.51074,                  0.263,                0.79394,             0.00021801,             0.00021801,             0.00021801
                    430,                0.50143,                0.30136,                0.83636,                0.97471,                0.93341,                0.97027,                0.79665,                0.50112,                0.26163,                0.79304,             0.00021518,             0.00021518,             0.00021518
                    431,                0.49711,                0.29624,                0.84859,                0.97578,                0.93456,                0.97012,                0.80107,                0.49776,                0.25971,                0.79306,             0.00021235,             0.00021235,             0.00021235
                    432,                0.46751,                0.29463,                0.85162,                0.97741,                0.93064,                0.96728,                0.79717,                0.50235,                0.25854,                0.79324,             0.00020952,             0.00020952,             0.00020952
                    433,                0.48888,                0.30486,                 0.8602,                0.97465,                0.93176,                0.96765,                0.79319,                0.50451,                0.26067,                0.79267,             0.00020669,             0.00020669,             0.00020669
                    434,                0.50111,                0.31074,                0.85704,                0.97182,                0.92861,                0.96683,                0.79316,                 0.5022,                0.26011,                0.79205,             0.00020386,             0.00020386,             0.00020386
                    435,                0.50165,                0.30331,                0.85295,                0.97532,                0.92921,                0.96689,                0.79241,                0.50546,                0.26064,                0.79246,             0.00020103,             0.00020103,             0.00020103
                    436,                0.50148,                0.29686,                0.85785,                0.97582,                0.92743,                0.96611,                0.78871,                0.51495,                0.26162,                0.79376,              0.0001982,              0.0001982,              0.0001982
                    437,                0.49766,                0.31014,                0.86353,                0.97671,                0.92686,                0.96612,                0.78788,                0.51299,                0.26075,                0.79341,             0.00019537,             0.00019537,             0.00019537
                    438,                0.47627,                0.29789,                0.84574,                 0.9711,                 0.9282,                0.96578,                0.79139,                0.51038,                0.26068,                0.79338,             0.00019254,             0.00019254,             0.00019254
                    439,                0.49326,                 0.3073,                 0.8515,                0.96992,                0.93137,                0.96654,                0.79066,                0.51285,                0.26146,                 0.7937,             0.00018971,             0.00018971,             0.00018971
                    440,                0.50279,                 0.3036,                0.85282,                0.97083,                0.93361,                 0.9662,                0.79289,                0.51192,                0.26098,                0.79333,             0.00018688,             0.00018688,             0.00018688
                    441,                0.49471,                0.30215,                 0.8631,                0.97181,                0.93213,                0.96576,                 0.7934,                0.51005,                0.26068,                 0.7927,             0.00018406,             0.00018406,             0.00018406
                    442,                 0.4919,                0.29818,                0.85034,                0.96979,                0.92941,                0.96614,                0.79353,                0.50506,                0.26009,                0.79236,             0.00018123,             0.00018123,             0.00018123
                    443,                0.49427,                0.30384,                0.85706,                0.97137,                0.93227,                 0.9669,                 0.7951,                0.50366,                0.26075,                0.79248,              0.0001784,              0.0001784,              0.0001784
                    444,                0.47141,                0.29241,                 0.8547,                0.97336,                0.92978,                0.96716,                0.79661,                0.50445,                0.25944,                0.79269,             0.00017557,             0.00017557,             0.00017557
                    445,                0.47629,                 0.2883,                0.84949,                 0.9738,                0.93079,                0.96669,                0.79758,                0.49972,                0.25813,                0.79269,             0.00017274,             0.00017274,             0.00017274
                    446,                 0.4844,                0.29507,                0.85215,                0.97255,                0.92908,                0.96578,                0.79299,                0.50112,                0.25652,                0.79252,             0.00016991,             0.00016991,             0.00016991
                    447,                0.48241,                0.30106,                0.85091,                0.97157,                0.92683,                0.96522,                0.79471,                0.49834,                0.25578,                 0.7925,             0.00016708,             0.00016708,             0.00016708
                    448,                0.48975,                0.30055,                0.86004,                0.97375,                0.92449,                0.96528,                0.79192,                0.50392,                0.25615,                0.79279,             0.00016425,             0.00016425,             0.00016425
                    449,                0.48877,                0.29505,                0.85141,                0.97258,                0.92722,                0.96549,                0.79577,                0.50065,                0.25463,                0.79216,             0.00016142,             0.00016142,             0.00016142
                    450,                0.47933,                0.30297,                0.84908,                0.97159,                0.92694,                0.96528,                0.79337,                0.50709,                0.25588,                0.79292,             0.00015859,             0.00015859,             0.00015859
                    451,                0.47621,                0.28628,                 0.8581,                0.97178,                0.92663,                0.96595,                0.79472,                0.50864,                0.25587,                0.79361,             0.00015576,             0.00015576,             0.00015576
                    452,                0.47648,                0.29886,                0.85898,                0.97671,                0.92622,                0.96621,                0.79754,                0.50514,                0.25552,                0.79329,             0.00015293,             0.00015293,             0.00015293
                    453,                0.48961,                0.30036,                 0.8576,                0.97587,                0.92714,                0.96621,                0.79556,                0.50896,                0.25605,                0.79349,              0.0001501,              0.0001501,              0.0001501
                    454,                0.48952,                0.29282,                0.85386,                 0.9726,                0.92844,                 0.9661,                0.79647,                0.50857,                0.25599,                0.79321,             0.00014727,             0.00014727,             0.00014727
                    455,                0.47193,                0.30459,                0.86335,                0.97399,                0.92853,                0.96628,                0.79519,                0.51151,                0.25666,                0.79334,             0.00014444,             0.00014444,             0.00014444
                    456,                0.48399,                0.29326,                0.85777,                0.97436,                0.92812,                 0.9667,                 0.7951,                0.50822,                0.25597,                0.79373,             0.00014161,             0.00014161,             0.00014161
                    457,                0.46767,                0.29181,                0.85278,                0.97374,                  0.927,                0.96707,                0.79539,                0.50703,                 0.2555,                0.79354,             0.00013878,             0.00013878,             0.00013878
                    458,                0.48928,                0.29592,                0.84836,                0.97848,                0.92405,                0.96637,                0.79604,                0.50708,                0.25595,                0.79339,             0.00013596,             0.00013596,             0.00013596
                    459,                0.46088,                0.29043,                0.85275,                0.97475,                0.92643,                0.96615,                0.79761,                0.50237,                0.25487,                0.79304,             0.00013313,             0.00013313,             0.00013313
                    460,                0.48929,                0.29684,                0.85586,                0.97448,                0.92664,                0.96581,                0.79487,                0.50849,                0.25639,                0.79352,              0.0001303,              0.0001303,              0.0001303
                    461,                0.49747,                0.30753,                 0.8572,                0.97636,                0.92728,                0.96571,                0.79088,                0.51042,                0.25617,                0.79332,             0.00012747,             0.00012747,             0.00012747
                    462,                0.47319,                0.28511,                0.84549,                0.97529,                0.92638,                0.96638,                0.79256,                0.50947,                0.25533,                0.79331,             0.00012464,             0.00012464,             0.00012464
                    463,                0.47848,                0.29149,                0.85164,                 0.9775,                0.92617,                0.96643,                0.79271,                0.50961,                0.25537,                0.79311,             0.00012181,             0.00012181,             0.00012181
                    464,                0.47016,                0.29588,                0.84868,                0.97669,                0.92705,                0.96639,                0.79632,                0.50387,                0.25431,                0.79231,             0.00011898,             0.00011898,             0.00011898
                    465,                0.48368,                0.29501,                0.84023,                0.98154,                0.92608,                0.96697,                0.79603,                0.50127,                0.25349,                 0.7918,             0.00011615,             0.00011615,             0.00011615
                    466,                0.46746,                 0.2902,                0.85006,                0.98054,                0.92365,                0.96665,                0.79597,                0.50183,                0.25312,                0.79201,             0.00011332,             0.00011332,             0.00011332
                    467,                0.48853,                0.28946,                0.85504,                0.97636,                0.92578,                0.96671,                0.79675,                0.50037,                0.25316,                0.79177,             0.00011049,             0.00011049,             0.00011049
                    468,                0.47246,                0.27849,                0.85079,                0.97666,                0.92521,                0.96671,                 0.7964,                0.50058,                0.25342,                0.79164,             0.00010766,             0.00010766,             0.00010766
                    469,                0.47988,                0.28755,                0.85215,                0.97078,                0.92634,                0.96678,                0.79565,                0.50482,                0.25443,                0.79198,             0.00010483,             0.00010483,             0.00010483
                    470,                 0.4814,                0.29708,                0.85907,                0.97414,                0.92749,                0.96726,                0.79724,                0.50312,                0.25289,                0.79195,               0.000102,               0.000102,               0.000102
                    471,                0.46873,                0.28181,                0.85726,                0.97373,                0.93082,                0.96756,                0.79915,                0.50093,                0.25236,                 0.7917,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    472,                0.47371,                0.28938,                0.85462,                0.97324,                0.93167,                0.96768,                0.79736,                0.50386,                0.25322,                0.79189,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    473,                0.48338,                0.29391,                0.85294,                0.97286,                0.93261,                0.96766,                0.79807,                0.50427,                0.25371,                 0.7919,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    474,                0.47241,                0.28171,                0.85254,                  0.975,                0.93229,                0.96775,                0.79957,                0.50049,                 0.2526,                0.79189,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    475,                0.46938,                0.27681,                0.84611,                0.97126,                0.93275,                0.96779,                  0.797,                0.50453,                0.25383,                0.79239,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    476,                0.48359,                0.29543,                0.85493,                0.97174,                0.93262,                0.96842,                0.79626,                0.50492,                0.25404,                0.79212,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    477,                0.45934,                0.28026,                0.84944,                0.97425,                0.93251,                0.97044,                0.79545,                0.50476,                0.25444,                0.79196,             8.2196e-05,             8.2196e-05,             8.2196e-05
                    478,                0.46432,                0.29088,                0.85428,                0.97053,                 0.9325,                0.97037,                 0.7943,                0.50491,                0.25408,                0.79206,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    479,                0.47594,                0.28791,                0.84699,                  0.973,                0.93162,                0.97065,                0.79557,                0.50317,                0.25392,                0.79189,             7.6537e-05,             7.6537e-05,             7.6537e-05
                    480,                0.45703,                0.27716,                0.84453,                0.97363,                0.92949,                0.97078,                0.79623,                0.50478,                0.25407,                0.79213,             7.3708e-05,             7.3708e-05,             7.3708e-05
